"","Variable","date","Value","station"
"5183","NH4F","02/28/2007",0.006,"nartsnut  "
"5184","NH4F","03/27/2007",0.0055,"nartsnut  "
"5185","NH4F","04/11/2007",0.0065,"nartsnut  "
"5186","NH4F","05/16/2007",0.0065,"nartsnut  "
"5187","NH4F","06/22/2007",0.003,"nartsnut  "
"5188","NH4F","07/11/2007",0.0055,"nartsnut  "
"5189","NH4F","08/24/2007",0.0105,"nartsnut  "
"5190","NH4F","09/21/2007",0.004,"nartsnut  "
"5191","NH4F","10/19/2007",0.019,"nartsnut  "
"5192","NH4F","11/26/2007",0.069,"nartsnut  "
"5193","NO23F","01/16/2007",0.199,"nartsnut  "
"5194","NO23F","02/28/2007",0.00064,"nartsnut  "
"5195","NO23F","03/27/2007",0.0015,"nartsnut  "
"5196","NO23F","04/11/2007",0.0035,"nartsnut  "
"5197","NO23F","05/16/2007",0.001,"nartsnut  "
"5198","NO23F","06/22/2007",0.00028,"nartsnut  "
"5199","NO23F","09/21/2007",0.0055,"nartsnut  "
"5200","NO23F","10/19/2007",0.0495,"nartsnut  "
"5201","NO23F","11/26/2007",0.1405,"nartsnut  "
"5202","NO2F","01/16/2007",0.0055,"nartsnut  "
"5203","NO2F","02/28/2007",0.00028,"nartsnut  "
"5204","NO2F","03/27/2007",0.001,"nartsnut  "
"5205","NO2F","04/11/2007",0.001,"nartsnut  "
"5206","NO2F","05/16/2007",0.00064,"nartsnut  "
"5207","NO2F","06/22/2007",0.00028,"nartsnut  "
"5208","NO2F","07/11/2007",0.00028,"nartsnut  "
"5209","NO2F","08/24/2007",0.00028,"nartsnut  "
"5210","NO2F","09/21/2007",0.002,"nartsnut  "
"5211","NO2F","10/19/2007",0.011,"nartsnut  "
"5212","NO2F","11/26/2007",0.0115,"nartsnut  "
"5213","NO3F","01/16/2007",0.1935,"nartsnut  "
"5214","NO3F","03/27/2007",5e-04,"nartsnut  "
"5215","NO3F","04/11/2007",0.0025,"nartsnut  "
"5216","NO3F","09/21/2007",0.0035,"nartsnut  "
"5217","NO3F","10/19/2007",0.0385,"nartsnut  "
"5218","NO3F","11/26/2007",0.129,"nartsnut  "
"5219","PO4F","01/16/2007",0.0255,"nartsnut  "
"5220","PO4F","02/28/2007",0.0025,"nartsnut  "
"5221","PO4F","03/27/2007",0.001,"nartsnut  "
"5222","PO4F","04/11/2007",0.0015,"nartsnut  "
"5223","PO4F","05/16/2007",0.005,"nartsnut  "
"5224","PO4F","06/22/2007",0.01,"nartsnut  "
"5225","PO4F","07/11/2007",0.022,"nartsnut  "
"5226","PO4F","08/24/2007",0.0285,"nartsnut  "
"5227","PO4F","09/21/2007",0.025,"nartsnut  "
"5228","PO4F","10/19/2007",0.037,"nartsnut  "
"5229","PO4F","11/26/2007",0.0525,"nartsnut  "
"5230","CHLA_N","01/02/2008",9.35,"nartsnut  "
"5231","CHLA_N","01/18/2008",3.525,"nartsnut  "
"5232","CHLA_N","02/20/2008",9.825,"nartsnut  "
"5233","CHLA_N","03/31/2008",1.68,"nartsnut  "
"5234","CHLA_N","04/30/2008",2.93,"nartsnut  "
"5235","CHLA_N","05/29/2008",1.16,"nartsnut  "
"5236","CHLA_N","06/19/2008",1.73,"nartsnut  "
"5237","CHLA_N","07/17/2008",3.235,"nartsnut  "
"5238","CHLA_N","08/15/2008",4.805,"nartsnut  "
"5239","CHLA_N","09/15/2008",1.415,"nartsnut  "
"5240","CHLA_N","10/10/2008",3.885,"nartsnut  "
"5241","CHLA_N","11/12/2008",1.69,"nartsnut  "
"5242","CHLA_N","12/08/2008",2.825,"nartsnut  "
"5243","NH4F","01/02/2008",0.008,"nartsnut  "
"5244","NH4F","01/18/2008",0.003,"nartsnut  "
"5245","NH4F","02/20/2008",0.0085,"nartsnut  "
"5246","NH4F","03/31/2008",0.007,"nartsnut  "
"5247","NH4F","04/30/2008",0.009,"nartsnut  "
"5248","NH4F","05/29/2008",0.004,"nartsnut  "
"5249","NH4F","06/19/2008",0.003,"nartsnut  "
"5250","NH4F","07/17/2008",0.00235,"nartsnut  "
"5251","NH4F","08/15/2008",0.015,"nartsnut  "
"5252","NH4F","09/15/2008",0.0555,"nartsnut  "
"5253","NH4F","10/10/2008",0.00085,"nartsnut  "
"5254","NH4F","11/12/2008",0.063,"nartsnut  "
"5255","NH4F","12/08/2008",0.0415,"nartsnut  "
"5256","NO23F","01/02/2008",0.0355,"nartsnut  "
"5257","NO23F","01/18/2008",0.00114,"nartsnut  "
"5258","NO23F","02/20/2008",0.003,"nartsnut  "
"5259","NO23F","03/31/2008",0.00028,"nartsnut  "
"5260","NO23F","04/30/2008",0.003,"nartsnut  "
"5261","NO23F","05/29/2008",0.00028,"nartsnut  "
"5262","NO23F","06/19/2008",0.00028,"nartsnut  "
"5263","NO23F","07/17/2008",0.00064,"nartsnut  "
"5264","NO23F","08/15/2008",0.00028,"nartsnut  "
"5265","NO23F","09/15/2008",0.0165,"nartsnut  "
"5266","NO23F","10/10/2008",0.001,"nartsnut  "
"5267","NO23F","11/12/2008",0.088,"nartsnut  "
"5268","NO23F","12/08/2008",0.1195,"nartsnut  "
"5269","NO2F","01/02/2008",0.00028,"nartsnut  "
"5270","NO2F","01/18/2008",0.00028,"nartsnut  "
"5271","NO2F","02/20/2008",0.001,"nartsnut  "
"5272","NO2F","03/31/2008",0.00064,"nartsnut  "
"5273","NO2F","04/30/2008",0.00064,"nartsnut  "
"5274","NO2F","05/29/2008",0.00028,"nartsnut  "
"5275","NO2F","06/19/2008",0.00028,"nartsnut  "
"5276","NO2F","07/17/2008",0.00028,"nartsnut  "
"5277","NO2F","08/15/2008",0.00028,"nartsnut  "
"5278","NO2F","09/15/2008",0.0025,"nartsnut  "
"5279","NO2F","10/10/2008",0.00028,"nartsnut  "
"5280","NO2F","11/12/2008",0.0085,"nartsnut  "
"5281","NO2F","12/08/2008",0.007,"nartsnut  "
"5282","NO3F","02/20/2008",0.002,"nartsnut  "
"5283","NO3F","09/15/2008",0.014,"nartsnut  "
"5284","NO3F","11/12/2008",0.0795,"nartsnut  "
"5285","NO3F","12/08/2008",0.1125,"nartsnut  "
"5286","PO4F","01/02/2008",0.017,"nartsnut  "
"5287","PO4F","01/18/2008",0.0055,"nartsnut  "
"5288","PO4F","02/20/2008",0.000655,"nartsnut  "
"5289","PO4F","03/31/2008",0.001155,"nartsnut  "
"5290","PO4F","04/30/2008",0.0125,"nartsnut  "
"5291","PO4F","05/29/2008",0.005,"nartsnut  "
"5292","PO4F","06/19/2008",0.011,"nartsnut  "
"5293","PO4F","07/17/2008",0.0355,"nartsnut  "
"5294","PO4F","08/15/2008",0.0445,"nartsnut  "
"5295","PO4F","09/15/2008",0.0485,"nartsnut  "
"5296","PO4F","10/10/2008",0.017,"nartsnut  "
"5297","PO4F","11/12/2008",0.0215,"nartsnut  "
"5298","PO4F","12/08/2008",0.0325,"nartsnut  "
"5299","CHLA_N","01/08/2009",0.26,"nartsnut  "
"5300","CHLA_N","02/05/2009",0.645,"nartsnut  "
"5301","CHLA_N","03/09/2009",3.235,"nartsnut  "
"5302","CHLA_N","04/07/2009",3.42,"nartsnut  "
"5303","CHLA_N","05/06/2009",1.68,"nartsnut  "
"5304","CHLA_N","06/08/2009",1.19,"nartsnut  "
"5305","CHLA_N","07/09/2009",2.965,"nartsnut  "
"5306","CHLA_N","08/06/2009",5.21,"nartsnut  "
"5307","CHLA_N","09/03/2009",4.06,"nartsnut  "
"5308","CHLA_N","10/17/2009",1.085,"nartsnut  "
"5309","CHLA_N","11/04/2009",1.11,"nartsnut  "
"5310","CHLA_N","12/02/2009",0.785,"nartsnut  "
"5311","NH4F","01/08/2009",0.0295,"nartsnut  "
"5312","NH4F","02/05/2009",0.0045,"nartsnut  "
"5313","NH4F","03/09/2009",0.006,"nartsnut  "
"5314","NH4F","04/07/2009",0.0035,"nartsnut  "
"5315","NH4F","05/06/2009",0.005,"nartsnut  "
"5316","NH4F","06/08/2009",0.002,"nartsnut  "
"5317","NH4F","07/09/2009",0.0105,"nartsnut  "
"5318","NH4F","08/06/2009",0.0035,"nartsnut  "
"5319","NH4F","09/03/2009",0.002,"nartsnut  "
"5320","NH4F","10/17/2009",0.038,"nartsnut  "
"5321","NH4F","11/04/2009",0.087,"nartsnut  "
"5322","NH4F","12/02/2009",0.062,"nartsnut  "
"5323","NO23F","01/08/2009",0.1045,"nartsnut  "
"5324","NO23F","02/05/2009",0.08,"nartsnut  "
"5325","NO23F","03/09/2009",0.003,"nartsnut  "
"5326","NO23F","04/07/2009",0.0015,"nartsnut  "
"5327","NO23F","05/06/2009",0.002,"nartsnut  "
"5328","NO23F","06/08/2009",0.00064,"nartsnut  "
"5329","NO23F","07/09/2009",0.001,"nartsnut  "
"5330","NO23F","08/06/2009",0.00028,"nartsnut  "
"5331","NO23F","09/03/2009",0.001,"nartsnut  "
"5332","NO23F","10/17/2009",0.0725,"nartsnut  "
"5333","NO23F","11/04/2009",0.081,"nartsnut  "
"5334","NO23F","12/02/2009",0.0865,"nartsnut  "
"5335","NO2F","01/08/2009",0.004,"nartsnut  "
"5336","NO2F","02/05/2009",0.003,"nartsnut  "
"5337","NO2F","03/09/2009",0.001,"nartsnut  "
"5338","NO2F","04/07/2009",0.00028,"nartsnut  "
"5339","NO2F","05/06/2009",0.00028,"nartsnut  "
"5340","NO2F","06/08/2009",0.00028,"nartsnut  "
"5341","NO2F","07/09/2009",0.00028,"nartsnut  "
"5342","NO2F","08/06/2009",0.00028,"nartsnut  "
"5343","NO2F","09/03/2009",0.00028,"nartsnut  "
"5344","NO2F","10/17/2009",0.008,"nartsnut  "
"5345","NO2F","11/04/2009",0.008,"nartsnut  "
"5346","NO2F","12/02/2009",0.006,"nartsnut  "
"5347","NO3F","01/08/2009",0.1005,"nartsnut  "
"5348","NO3F","02/05/2009",0.077,"nartsnut  "
"5349","NO3F","03/09/2009",0.002,"nartsnut  "
"5350","NO3F","10/17/2009",0.0645,"nartsnut  "
"5351","NO3F","11/04/2009",0.073,"nartsnut  "
"5352","NO3F","12/02/2009",0.0805,"nartsnut  "
"5353","PO4F","01/08/2009",0.023,"nartsnut  "
"5354","PO4F","02/05/2009",0.013,"nartsnut  "
"5355","PO4F","03/09/2009",0.003,"nartsnut  "
"5356","PO4F","04/07/2009",0.0055,"nartsnut  "
"5357","PO4F","05/06/2009",0.007,"nartsnut  "
"5358","PO4F","06/08/2009",0.0065,"nartsnut  "
"5359","PO4F","07/09/2009",0.0135,"nartsnut  "
"5360","PO4F","08/06/2009",0.0085,"nartsnut  "
"5361","PO4F","09/03/2009",0.027,"nartsnut  "
"5362","PO4F","10/17/2009",0.035,"nartsnut  "
"5363","PO4F","11/04/2009",0.037,"nartsnut  "
"5364","PO4F","12/02/2009",0.0355,"nartsnut  "
"5365","CHLA_N","01/11/2010",1.04,"nartsnut  "
"5366","CHLA_N","02/18/2010",1.55,"nartsnut  "
"5367","CHLA_N","03/10/2010",6.14,"nartsnut  "
"5368","CHLA_N","04/12/2010",10.31,"nartsnut  "
"5369","CHLA_N","05/11/2010",2.88,"nartsnut  "
"5370","CHLA_N","06/10/2010",2.52,"nartsnut  "
"5371","CHLA_N","07/12/2010",2.83,"nartsnut  "
"5372","CHLA_N","08/10/2010",3.72,"nartsnut  "
"5373","CHLA_N","09/07/2010",2.39,"nartsnut  "
"5374","CHLA_N","10/06/2010",1.21,"nartsnut  "
"5375","CHLA_N","11/04/2010",1.85,"nartsnut  "
"5376","CHLA_N","12/07/2010",1.015,"nartsnut  "
"5377","NH4F","03/10/2010",0.0082,"nartsnut  "
"5378","NH4F","04/12/2010",0.029,"nartsnut  "
"5379","NH4F","05/11/2010",0.0105,"nartsnut  "
"5380","NH4F","06/10/2010",0.025,"nartsnut  "
"5381","NH4F","07/12/2010",0.0255,"nartsnut  "
"5382","NH4F","08/10/2010",0.0235,"nartsnut  "
"5383","NH4F","09/07/2010",0.0275,"nartsnut  "
"5384","NH4F","10/06/2010",0.078,"nartsnut  "
"5385","NH4F","11/04/2010",0.037,"nartsnut  "
"5386","NH4F","12/07/2010",0.059,"nartsnut  "
"5387","NO23F","03/10/2010",0.001,"nartsnut  "
"5388","NO23F","04/12/2010",0.023,"nartsnut  "
"5389","NO23F","05/11/2010",0.002,"nartsnut  "
"5390","NO23F","06/10/2010",0.0015,"nartsnut  "
"5391","NO23F","07/12/2010",0.001,"nartsnut  "
"5392","NO23F","08/10/2010",0.001,"nartsnut  "
"5393","NO23F","09/07/2010",0.001,"nartsnut  "
"5394","NO23F","10/06/2010",0.0395,"nartsnut  "
"5395","NO23F","11/04/2010",0.0735,"nartsnut  "
"5396","NO23F","12/07/2010",0.098,"nartsnut  "
"5397","NO2F","03/10/2010",2e-04,"nartsnut  "
"5398","NO2F","04/12/2010",0.0055,"nartsnut  "
"5399","NO2F","05/11/2010",0.002,"nartsnut  "
"5400","NO2F","06/10/2010",0.0011,"nartsnut  "
"5401","NO2F","07/12/2010",2e-04,"nartsnut  "
"5402","NO2F","08/10/2010",2e-04,"nartsnut  "
"5403","NO2F","09/07/2010",2e-04,"nartsnut  "
"5404","NO2F","10/06/2010",0.007,"nartsnut  "
"5405","NO2F","11/04/2010",0.0035,"nartsnut  "
"5406","NO2F","12/07/2010",0.0085,"nartsnut  "
"5407","NO3F","04/12/2010",0.0175,"nartsnut  "
"5408","NO3F","05/11/2010",0,"nartsnut  "
"5409","NO3F","10/06/2010",0.0325,"nartsnut  "
"5410","NO3F","11/04/2010",0.07,"nartsnut  "
"5411","NO3F","12/07/2010",0.0895,"nartsnut  "
"5412","PO4F","03/10/2010",0.0015,"nartsnut  "
"5413","PO4F","04/12/2010",0.0015,"nartsnut  "
"5414","PO4F","05/11/2010",0.0015,"nartsnut  "
"5415","PO4F","06/10/2010",0.0015,"nartsnut  "
"5416","PO4F","07/12/2010",0.0165,"nartsnut  "
"5417","PO4F","08/10/2010",0.023,"nartsnut  "
"5418","PO4F","09/07/2010",0.0155,"nartsnut  "
"5419","PO4F","10/06/2010",0.0255,"nartsnut  "
"5420","PO4F","11/04/2010",0.023,"nartsnut  "
"5421","PO4F","12/07/2010",0.0265,"nartsnut  "
"5422","CHLA_N","01/05/2011",2.58,"nartsnut  "
"5423","CHLA_N","02/03/2011",1.14,"nartsnut  "
"5424","CHLA_N","03/03/2011",1.795,"nartsnut  "
"5425","CHLA_N","04/14/2011",6.585,"nartsnut  "
"5426","CHLA_N","05/12/2011",1.01,"nartsnut  "
"5427","CHLA_N","06/16/2011",1.66,"nartsnut  "
"5428","CHLA_N","07/11/2011",1.035,"nartsnut  "
"5429","CHLA_N","08/09/2011",2.645,"nartsnut  "
"5430","CHLA_N","09/07/2011",2.055,"nartsnut  "
"5431","CHLA_N","10/11/2011",2.19,"nartsnut  "
"5432","CHLA_N","11/09/2011",2.06,"nartsnut  "
"5433","CHLA_N","12/08/2011",0.38,"nartsnut  "
"5434","NH4F","01/05/2011",0.018,"nartsnut  "
"5435","NH4F","02/03/2011",0.00735,"nartsnut  "
"5436","NH4F","03/03/2011",0.0057,"nartsnut  "
"5437","NH4F","04/14/2011",0.007,"nartsnut  "
"5438","NH4F","05/12/2011",0.0155,"nartsnut  "
"5439","NH4F","06/16/2011",0.023,"nartsnut  "
"5440","NH4F","07/11/2011",0.0215,"nartsnut  "
"5441","NH4F","08/09/2011",0.042,"nartsnut  "
"5442","NH4F","09/07/2011",0.0615,"nartsnut  "
"5443","NH4F","10/11/2011",0.037,"nartsnut  "
"5444","NH4F","11/09/2011",0.0545,"nartsnut  "
"5445","NH4F","12/08/2011",0.073,"nartsnut  "
"5446","NO23F","01/05/2011",0.041,"nartsnut  "
"5447","NO23F","02/03/2011",0.0048,"nartsnut  "
"5448","NO23F","03/03/2011",0.0048,"nartsnut  "
"5449","NO23F","04/14/2011",0.0048,"nartsnut  "
"5450","NO23F","05/12/2011",0.0048,"nartsnut  "
"5451","NO23F","06/16/2011",0.0048,"nartsnut  "
"5452","NO23F","07/11/2011",0.0048,"nartsnut  "
"5453","NO23F","08/09/2011",0.0048,"nartsnut  "
"5454","NO23F","09/07/2011",0.0048,"nartsnut  "
"5455","NO23F","10/11/2011",0.0325,"nartsnut  "
"5456","NO23F","11/09/2011",0.113,"nartsnut  "
"5457","NO23F","12/08/2011",0.1645,"nartsnut  "
"5458","NO2F","01/05/2011",0.00185,"nartsnut  "
"5459","NO2F","02/03/2011",0.0017,"nartsnut  "
"5460","NO2F","03/03/2011",0.0017,"nartsnut  "
"5461","NO2F","04/14/2011",0.0017,"nartsnut  "
"5462","NO2F","05/12/2011",0.0017,"nartsnut  "
"5463","NO2F","06/16/2011",0.0017,"nartsnut  "
"5464","NO2F","07/11/2011",0.0017,"nartsnut  "
"5465","NO2F","08/09/2011",0.0017,"nartsnut  "
"5466","NO2F","09/07/2011",0.0017,"nartsnut  "
"5467","NO2F","10/11/2011",0.005,"nartsnut  "
"5468","NO2F","11/09/2011",0.006,"nartsnut  "
"5469","NO2F","12/08/2011",0.006,"nartsnut  "
"5470","NO3F","10/11/2011",0.0275,"nartsnut  "
"5471","NO3F","11/09/2011",0.107,"nartsnut  "
"5472","NO3F","12/08/2011",0.1585,"nartsnut  "
"5473","PO4F","01/05/2011",0.007,"nartsnut  "
"5474","PO4F","02/03/2011",0.0021,"nartsnut  "
"5475","PO4F","03/03/2011",0.0021,"nartsnut  "
"5476","PO4F","04/14/2011",0.0021,"nartsnut  "
"5477","PO4F","05/12/2011",0.0021,"nartsnut  "
"5478","PO4F","06/16/2011",0.0065,"nartsnut  "
"5479","PO4F","07/11/2011",0.006,"nartsnut  "
"5480","PO4F","08/09/2011",0.0205,"nartsnut  "
"5481","PO4F","09/07/2011",0.017,"nartsnut  "
"5482","PO4F","10/11/2011",0.0195,"nartsnut  "
"5483","PO4F","11/09/2011",0.0235,"nartsnut  "
"5484","PO4F","12/08/2011",0.0255,"nartsnut  "
"5485","CHLA_N","01/09/2012",0.535,"nartsnut  "
"5486","CHLA_N","02/09/2012",2.075,"nartsnut  "
"5487","CHLA_N","03/07/2012",0.765,"nartsnut  "
"5488","CHLA_N","04/04/2012",0.54,"nartsnut  "
"5489","CHLA_N","05/02/2012",1.01,"nartsnut  "
"5490","CHLA_N","06/06/2012",0.96,"nartsnut  "
"5491","CHLA_N","07/08/2012",0.95,"nartsnut  "
"5492","CHLA_N","08/16/2012",3.4,"nartsnut  "
"5493","CHLA_N","09/14/2012",1.975,"nartsnut  "
"5494","CHLA_N","10/12/2012",3.39,"nartsnut  "
"5495","CHLA_N","11/13/2012",1.73,"nartsnut  "
"5496","CHLA_N","12/03/2012",0.805,"nartsnut  "
"5497","NH4F","01/09/2012",0.0295,"nartsnut  "
"5498","NH4F","02/09/2012",0.0095,"nartsnut  "
"5499","NH4F","03/07/2012",0.013,"nartsnut  "
"5500","NH4F","04/04/2012",0.016,"nartsnut  "
"5501","NH4F","05/02/2012",0.015,"nartsnut  "
"5502","NH4F","06/06/2012",0.0058,"nartsnut  "
"5503","NH4F","07/08/2012",0.008,"nartsnut  "
"5504","NH4F","08/16/2012",0.0075,"nartsnut  "
"5505","NH4F","09/14/2012",0.0063,"nartsnut  "
"5506","NH4F","10/12/2012",0.006,"nartsnut  "
"5507","NH4F","11/13/2012",0.0355,"nartsnut  "
"5508","NH4F","12/03/2012",0.0435,"nartsnut  "
"5509","NO23F","01/09/2012",0.2015,"nartsnut  "
"5510","NO23F","02/09/2012",0.0047,"nartsnut  "
"5511","NO23F","03/07/2012",0.0047,"nartsnut  "
"5512","NO23F","04/04/2012",0.0047,"nartsnut  "
"5513","NO23F","05/02/2012",0.0047,"nartsnut  "
"5514","NO23F","06/06/2012",0.0047,"nartsnut  "
"5515","NO23F","07/08/2012",0.0047,"nartsnut  "
"5516","NO23F","08/16/2012",0.0047,"nartsnut  "
"5517","NO23F","09/14/2012",0.0047,"nartsnut  "
"5518","NO23F","10/12/2012",0.054,"nartsnut  "
"5519","NO23F","11/13/2012",0.0395,"nartsnut  "
"5520","NO23F","12/03/2012",0.0745,"nartsnut  "
"5521","NO2F","01/09/2012",0.004,"nartsnut  "
"5522","NO2F","02/09/2012",0.0016,"nartsnut  "
"5523","NO2F","03/07/2012",0.0016,"nartsnut  "
"5524","NO2F","04/04/2012",0.0016,"nartsnut  "
"5525","NO2F","05/02/2012",0.0033,"nartsnut  "
"5526","NO2F","06/06/2012",0.0016,"nartsnut  "
"5527","NO2F","07/08/2012",0.0016,"nartsnut  "
"5528","NO2F","08/16/2012",0.0016,"nartsnut  "
"5529","NO2F","09/14/2012",0.0016,"nartsnut  "
"5530","NO2F","10/12/2012",0.009,"nartsnut  "
"5531","NO2F","11/13/2012",0.005,"nartsnut  "
"5532","NO2F","12/03/2012",0.0115,"nartsnut  "
"5533","NO3F","01/09/2012",0.1975,"nartsnut  "
"5534","NO3F","10/12/2012",0.045,"nartsnut  "
"5535","NO3F","11/13/2012",0.0345,"nartsnut  "
"5536","NO3F","12/03/2012",0.063,"nartsnut  "
"5537","PO4F","01/09/2012",0.0245,"nartsnut  "
"5538","PO4F","02/09/2012",0.002,"nartsnut  "
"5539","PO4F","03/07/2012",0.002,"nartsnut  "
"5540","PO4F","04/04/2012",0.0045,"nartsnut  "
"5541","PO4F","05/02/2012",0.002,"nartsnut  "
"5542","PO4F","06/06/2012",0.0055,"nartsnut  "
"5543","PO4F","07/08/2012",0.009,"nartsnut  "
"5544","PO4F","08/16/2012",0.019,"nartsnut  "
"5545","PO4F","09/14/2012",0.029,"nartsnut  "
"5546","PO4F","10/12/2012",0.042,"nartsnut  "
"5547","PO4F","11/13/2012",0.0295,"nartsnut  "
"5548","PO4F","12/03/2012",0.0265,"nartsnut  "
"5549","CHLA_N","03/11/2013",1.725,"nartsnut  "
"5550","CHLA_N","04/10/2013",3.405,"nartsnut  "
"5551","CHLA_N","05/06/2013",1.18,"nartsnut  "
"5552","CHLA_N","06/05/2013",2.305,"nartsnut  "
"5553","CHLA_N","07/05/2013",1.38,"nartsnut  "
"5554","CHLA_N","08/05/2013",1.655,"nartsnut  "
"5555","CHLA_N","09/05/2013",5.95,"nartsnut  "
"5556","CHLA_N","10/04/2013",3.505,"nartsnut  "
"5557","CHLA_N","11/04/2013",1.43,"nartsnut  "
"5558","CHLA_N","12/03/2013",1.7,"nartsnut  "
"5559","NH4F","03/11/2013",0.0078,"nartsnut  "
"5560","NH4F","04/10/2013",0.0085,"nartsnut  "
"5561","NH4F","05/06/2013",0.0078,"nartsnut  "
"5562","NH4F","06/05/2013",0.0185,"nartsnut  "
"5563","NH4F","07/05/2013",0.0185,"nartsnut  "
"5564","NH4F","08/05/2013",0.0305,"nartsnut  "
"5565","NH4F","09/05/2013",0.0355,"nartsnut  "
"5566","NH4F","10/04/2013",0.025,"nartsnut  "
"5567","NH4F","11/04/2013",0.058,"nartsnut  "
"5568","NH4F","12/03/2013",0.0485,"nartsnut  "
"5569","NO23F","03/11/2013",0.0047,"nartsnut  "
"5570","NO23F","04/10/2013",0.0047,"nartsnut  "
"5571","NO23F","05/06/2013",0.0047,"nartsnut  "
"5572","NO23F","06/05/2013",0.0047,"nartsnut  "
"5573","NO23F","07/05/2013",0.0047,"nartsnut  "
"5574","NO23F","08/05/2013",0.0047,"nartsnut  "
"5575","NO23F","09/05/2013",0.0047,"nartsnut  "
"5576","NO23F","10/04/2013",0.0047,"nartsnut  "
"5577","NO23F","11/04/2013",0.018,"nartsnut  "
"5578","NO23F","12/03/2013",0.049,"nartsnut  "
"5579","NO2F","03/11/2013",0.0016,"nartsnut  "
"5580","NO2F","04/10/2013",0.0016,"nartsnut  "
"5581","NO2F","05/06/2013",0.0016,"nartsnut  "
"5582","NO2F","06/05/2013",0.0016,"nartsnut  "
"5583","NO2F","07/05/2013",0.0016,"nartsnut  "
"5584","NO2F","08/05/2013",0.0016,"nartsnut  "
"5585","NO2F","09/05/2013",0.0016,"nartsnut  "
"5586","NO2F","10/04/2013",0.0016,"nartsnut  "
"5587","NO2F","11/04/2013",0.003,"nartsnut  "
"5588","NO2F","12/03/2013",0.0018,"nartsnut  "
"5589","NO3F","11/04/2013",0.015,"nartsnut  "
"5590","PO4F","03/11/2013",0.002,"nartsnut  "
"5591","PO4F","04/10/2013",0.004,"nartsnut  "
"5592","PO4F","05/06/2013",0.0075,"nartsnut  "
"5593","PO4F","06/05/2013",0.0085,"nartsnut  "
"5594","PO4F","07/05/2013",0.005,"nartsnut  "
"5595","PO4F","08/05/2013",0.027,"nartsnut  "
"5596","PO4F","09/05/2013",0.03,"nartsnut  "
"5597","PO4F","10/04/2013",0.0265,"nartsnut  "
"5598","PO4F","11/04/2013",0.035,"nartsnut  "
"5599","PO4F","12/03/2013",0.033,"nartsnut  "
"5600","CHLA_N","01/13/2014",0.7,"nartsnut  "
"5601","CHLA_N","02/17/2014",1.79,"nartsnut  "
"5602","CHLA_N","03/10/2014",4.505,"nartsnut  "
"5603","CHLA_N","04/09/2014",4.745,"nartsnut  "
"5604","CHLA_N","05/13/2014",1.495,"nartsnut  "
"5605","CHLA_N","06/23/2014",3.42,"nartsnut  "
"5606","CHLA_N","07/21/2014",3.985,"nartsnut  "
"5607","CHLA_N","08/18/2014",5.575,"nartsnut  "
"5608","CHLA_N","09/08/2014",5.65,"nartsnut  "
"5609","CHLA_N","10/06/2014",4.835,"nartsnut  "
"5610","CHLA_N","11/10/2014",1.56,"nartsnut  "
"5611","CHLA_N","12/01/2014",1.45,"nartsnut  "
"5612","NH4F","01/13/2014",0.0545,"nartsnut  "
"5613","NH4F","02/17/2014",0.0078,"nartsnut  "
"5614","NH4F","03/10/2014",0.0205,"nartsnut  "
"5615","NH4F","04/09/2014",0.026,"nartsnut  "
"5616","NH4F","05/13/2014",0.0065,"nartsnut  "
"5617","NH4F","06/23/2014",0.035,"nartsnut  "
"5618","NH4F","07/21/2014",0.055,"nartsnut  "
"5619","NH4F","08/18/2014",0.0215,"nartsnut  "
"5620","NH4F","09/08/2014",0.022,"nartsnut  "
"5621","NH4F","10/06/2014",0.039,"nartsnut  "
"5622","NH4F","11/10/2014",0.038,"nartsnut  "
"5623","NH4F","12/01/2014",0.0475,"nartsnut  "
"5624","NO23F","01/13/2014",0.0815,"nartsnut  "
"5625","NO23F","02/17/2014",0.0047,"nartsnut  "
"5626","NO23F","03/10/2014",0.0047,"nartsnut  "
"5627","NO23F","04/09/2014",0.0047,"nartsnut  "
"5628","NO23F","05/13/2014",0.0047,"nartsnut  "
"5629","NO23F","06/23/2014",0.0047,"nartsnut  "
"5630","NO23F","07/21/2014",0.0047,"nartsnut  "
"5631","NO23F","08/18/2014",0.0047,"nartsnut  "
"5632","NO23F","09/08/2014",0.0047,"nartsnut  "
"5633","NO23F","10/06/2014",0.0145,"nartsnut  "
"5634","NO23F","11/10/2014",0.0615,"nartsnut  "
"5635","NO23F","12/01/2014",0.0975,"nartsnut  "
"5636","NO2F","01/13/2014",0.004,"nartsnut  "
"5637","NO2F","02/17/2014",0.0016,"nartsnut  "
"5638","NO2F","03/10/2014",0.0016,"nartsnut  "
"5639","NO2F","04/09/2014",0.0016,"nartsnut  "
"5640","NO2F","05/13/2014",0.0016,"nartsnut  "
"5641","NO2F","06/23/2014",0.0016,"nartsnut  "
"5642","NO2F","07/21/2014",0.0016,"nartsnut  "
"5643","NO2F","08/18/2014",0.0016,"nartsnut  "
"5644","NO2F","09/08/2014",0.0016,"nartsnut  "
"5645","NO2F","10/06/2014",0.0035,"nartsnut  "
"5646","NO2F","11/10/2014",0.0085,"nartsnut  "
"5647","NO2F","12/01/2014",0.009,"nartsnut  "
"5648","NO3F","01/13/2014",0.0775,"nartsnut  "
"5649","NO3F","10/06/2014",0.011,"nartsnut  "
"5650","NO3F","11/10/2014",0.053,"nartsnut  "
