"","date","Variable","mean_daily","station"
"2575",2008-07-16,"NH4F",0.01,"welinnut  "
"2576",2008-07-16,"PO4F",0.0018,"welinnut  "
"2577",2008-07-17,"CHLA_N",0.8,"welinnut  "
"2578",2008-07-17,"NH4F",0.01555,"welinnut  "
"2579",2008-07-17,"PO4F",0.00335,"welinnut  "
"2580",2008-08-12,"CHLA_N",1.8,"welinnut  "
"2581",2008-08-12,"NH4F",0.0612,"welinnut  "
"2582",2008-08-12,"NO23F",0.0063,"welinnut  "
"2583",2008-08-12,"PO4F",0.0054,"welinnut  "
"2584",2008-08-13,"CHLA_N",1.85,"welinnut  "
"2585",2008-08-13,"NH4F",0.06105,"welinnut  "
"2586",2008-08-13,"NO23F",0.0105,"welinnut  "
"2587",2008-08-13,"PO4F",0.00435,"welinnut  "
"2588",2008-09-11,"CHLA_N",1.65,"welinnut  "
"2589",2008-09-11,"NH4F",0.0615,"welinnut  "
"2590",2008-09-11,"NO23F",0.0093,"welinnut  "
"2591",2008-09-11,"PO4F",0.00935,"welinnut  "
"2592",2008-09-12,"CHLA_N",1.9,"welinnut  "
"2593",2008-09-12,"NH4F",0.02845,"welinnut  "
"2594",2008-09-12,"NO23F",0.0082,"welinnut  "
"2595",2008-09-12,"PO4F",0.00695,"welinnut  "
"2596",2008-10-16,"CHLA_N",2.9,"welinnut  "
"2597",2008-10-16,"NH4F",0.1445,"welinnut  "
"2598",2008-10-16,"NO23F",0.01175,"welinnut  "
"2599",2008-10-16,"PO4F",0.0067,"welinnut  "
"2600",2008-10-17,"CHLA_N",0.95,"welinnut  "
"2601",2008-10-17,"NH4F",0.0958,"welinnut  "
"2602",2008-10-17,"NO23F",0.01205,"welinnut  "
"2603",2008-10-17,"PO4F",0.0146,"welinnut  "
"2604",2008-11-18,"CHLA_N",0.3,"welinnut  "
"2605",2008-11-18,"NH4F",0.0659,"welinnut  "
"2606",2008-11-18,"NO23F",0.05125,"welinnut  "
"2607",2008-11-18,"PO4F",0.02335,"welinnut  "
"2608",2008-11-19,"CHLA_N",0.3,"welinnut  "
"2609",2008-11-19,"NH4F",0.0264,"welinnut  "
"2610",2008-11-19,"NO23F",0.11555,"welinnut  "
"2611",2008-11-19,"PO4F",0.02185,"welinnut  "
"2612",2008-12-18,"CHLA_N",0.4,"welinnut  "
"2613",2008-12-18,"NH4F",0.03985,"welinnut  "
"2614",2008-12-18,"NO23F",0.122533333333333,"welinnut  "
"2615",2008-12-18,"PO4F",0.0193,"welinnut  "
"2616",2008-12-19,"CHLA_N",0.55,"welinnut  "
"2617",2008-12-19,"NH4F",0.0295,"welinnut  "
"2618",2008-12-19,"NO23F",0.1326,"welinnut  "
"2619",2008-12-19,"PO4F",0.02255,"welinnut  "
"2620",2009-01-14,"CHLA_N",0.3,"welinnut  "
"2621",2009-01-14,"NH4F",0.0305,"welinnut  "
"2622",2009-01-14,"NO23F",0.132,"welinnut  "
"2623",2009-01-14,"PO4F",0.0216666666666667,"welinnut  "
"2624",2009-01-15,"CHLA_N",0.3,"welinnut  "
"2625",2009-01-15,"NH4F",0.0355,"welinnut  "
"2626",2009-01-15,"NO23F",0.141333333333333,"welinnut  "
"2627",2009-01-15,"PO4F",0.0225,"welinnut  "
"2628",2009-02-18,"CHLA_N",0.7,"welinnut  "
"2629",2009-02-18,"NH4F",0.031,"welinnut  "
"2630",2009-02-18,"NO23F",0.006,"welinnut  "
"2631",2009-02-18,"PO4F",0.0055,"welinnut  "
"2632",2009-02-19,"CHLA_N",0.733333333333333,"welinnut  "
"2633",2009-02-19,"NH4F",0.034,"welinnut  "
"2634",2009-02-19,"PO4F",0.00566666666666667,"welinnut  "
"2635",2009-03-17,"CHLA_N",1.35,"welinnut  "
"2636",2009-03-17,"NH4F",0.033,"welinnut  "
"2637",2009-03-17,"NO23F",0.1,"welinnut  "
"2638",2009-03-17,"PO4F",0.018,"welinnut  "
"2639",2009-03-18,"CHLA_N",1.3,"welinnut  "
"2640",2009-03-18,"NH4F",0.036,"welinnut  "
"2641",2009-03-18,"NO23F",0.112,"welinnut  "
"2642",2009-03-18,"PO4F",0.019,"welinnut  "
"2643",2009-04-16,"CHLA_N",0.833333333333333,"welinnut  "
"2644",2009-04-16,"NH4F",0.0185,"welinnut  "
"2645",2009-04-16,"PO4F",0.007,"welinnut  "
"2646",2009-04-17,"CHLA_N",0.55,"welinnut  "
"2647",2009-04-17,"NH4F",0.0185,"welinnut  "
"2648",2009-04-17,"PO4F",0.0065,"welinnut  "
"2649",2009-05-18,"CHLA_N",0.9,"welinnut  "
"2650",2009-05-18,"NH4F",0.031,"welinnut  "
"2651",2009-05-18,"NO23F",0.004,"welinnut  "
"2652",2009-05-18,"PO4F",0.005,"welinnut  "
"2653",2009-05-19,"CHLA_N",0.966666666666667,"welinnut  "
"2654",2009-05-19,"NH4F",0.02,"welinnut  "
"2655",2009-05-19,"NO23F",0.008,"welinnut  "
"2656",2009-05-19,"PO4F",0.003,"welinnut  "
"2657",2009-06-17,"CHLA_N",0.8,"welinnut  "
"2658",2009-06-17,"NH4F",0.0305,"welinnut  "
"2659",2009-06-18,"CHLA_N",1.25,"welinnut  "
"2660",2009-06-18,"NH4F",0.01,"welinnut  "
"2661",2009-07-15,"CHLA_N",0.6,"welinnut  "
"2662",2009-07-15,"NH4F",0.0475,"welinnut  "
"2663",2009-07-15,"NO23F",0.0215,"welinnut  "
"2664",2009-07-15,"PO4F",0.009,"welinnut  "
"2665",2009-07-16,"CHLA_N",0.65,"welinnut  "
"2666",2009-07-16,"NH4F",0.0425,"welinnut  "
"2667",2009-07-16,"NO23F",0.0206666666666667,"welinnut  "
"2668",2009-07-16,"PO4F",0.009,"welinnut  "
"2669",2009-08-12,"CHLA_N",0.75,"welinnut  "
"2670",2009-08-12,"NH4F",0.0533333333333333,"welinnut  "
"2671",2009-08-13,"CHLA_N",1.1,"welinnut  "
"2672",2009-08-13,"NH4F",0.0525,"welinnut  "
"2673",2009-08-13,"NO23F",0.013,"welinnut  "
"2674",2009-09-21,"CHLA_N",0.45,"welinnut  "
"2675",2009-09-21,"NH4F",0.0375,"welinnut  "
"2676",2009-09-21,"NO23F",0.0116666666666667,"welinnut  "
"2677",2009-09-21,"PO4F",0.0105,"welinnut  "
"2678",2009-09-22,"CHLA_N",0.8,"welinnut  "
"2679",2009-09-22,"NH4F",0.0696666666666667,"welinnut  "
"2680",2009-09-22,"NO23F",0.012,"welinnut  "
"2681",2009-09-22,"PO4F",0.009,"welinnut  "
"2682",2009-10-15,"CHLA_N",1.86666666666667,"welinnut  "
"2683",2009-10-15,"NH4F",0.0545,"welinnut  "
"2684",2009-10-15,"NO23F",0.0355,"welinnut  "
"2685",2009-10-15,"PO4F",0.0045,"welinnut  "
"2686",2009-10-16,"CHLA_N",1.8,"welinnut  "
"2687",2009-10-16,"NH4F",0.0345,"welinnut  "
"2688",2009-10-16,"NO23F",0.021,"welinnut  "
"2689",2009-10-16,"PO4F",0.004,"welinnut  "
"2690",2009-11-10,"CHLA_N",0.6,"welinnut  "
"2691",2009-11-10,"NH4F",0.0156666666666667,"welinnut  "
"2692",2009-11-10,"NO23F",0.068,"welinnut  "
"2693",2009-11-10,"PO4F",0.0165,"welinnut  "
"2694",2009-11-11,"CHLA_N",0.8,"welinnut  "
"2695",2009-11-11,"NH4F",0.0225,"welinnut  "
"2696",2009-11-11,"NO23F",0.072,"welinnut  "
"2697",2009-11-11,"PO4F",0.0186666666666667,"welinnut  "
"2698",2009-12-16,"CHLA_N",0.35,"welinnut  "
"2699",2009-12-16,"NO23F",0.0916666666666667,"welinnut  "
"2700",2009-12-16,"PO4F",0.016,"welinnut  "
"2701",2009-12-17,"CHLA_N",0.5,"welinnut  "
"2702",2009-12-17,"NO23F",0.106,"welinnut  "
"2703",2009-12-17,"PO4F",0.015,"welinnut  "
"2704",2010-01-20,"CHLA_N",0.966666666666667,"welinnut  "
"2705",2010-01-20,"NH4F",0.025,"welinnut  "
"2706",2010-01-20,"NO23F",0.0925,"welinnut  "
"2707",2010-01-20,"PO4F",0.0133333333333333,"welinnut  "
"2708",2010-01-21,"CHLA_N",1,"welinnut  "
"2709",2010-01-21,"NH4F",0.0275,"welinnut  "
"2710",2010-01-21,"NO23F",0.101666666666667,"welinnut  "
"2711",2010-01-21,"PO4F",0.013,"welinnut  "
"2712",2010-02-17,"CHLA_N",0.85,"welinnut  "
"2713",2010-02-17,"NH4F",0.0236666666666667,"welinnut  "
"2714",2010-02-17,"NO23F",0.066,"welinnut  "
"2715",2010-02-17,"PO4F",0.01,"welinnut  "
"2716",2010-02-18,"CHLA_N",1.1,"welinnut  "
"2717",2010-02-18,"NH4F",0.023,"welinnut  "
"2718",2010-02-18,"NO23F",0.079,"welinnut  "
"2719",2010-02-18,"PO4F",0.0123333333333333,"welinnut  "
"2720",2010-03-22,"CHLA_N",0.3,"welinnut  "
"2721",2010-03-22,"NH4F",0.016,"welinnut  "
"2722",2010-03-22,"NO23F",0.0573333333333333,"welinnut  "
"2723",2010-03-22,"PO4F",0.008,"welinnut  "
"2724",2010-03-23,"CHLA_N",0.4,"welinnut  "
"2725",2010-03-23,"NH4F",0.016,"welinnut  "
"2726",2010-03-23,"NO23F",0.052,"welinnut  "
"2727",2010-03-23,"PO4F",0.007,"welinnut  "
"2728",2010-04-20,"CHLA_N",0.433333333333333,"welinnut  "
"2729",2010-04-20,"NH4F",0.0145,"welinnut  "
"2730",2010-04-20,"NO23F",0.005,"welinnut  "
"2731",2010-04-20,"PO4F",0.004,"welinnut  "
"2732",2010-04-21,"CHLA_N",0.35,"welinnut  "
"2733",2010-04-21,"NH4F",0.023,"welinnut  "
"2734",2010-04-21,"NO23F",0.008,"welinnut  "
"2735",2010-04-21,"PO4F",0.004,"welinnut  "
"2736",2010-05-20,"CHLA_N",0.4,"welinnut  "
"2737",2010-05-20,"NH4F",0.018,"welinnut  "
"2738",2010-05-20,"PO4F",0.003,"welinnut  "
"2739",2010-05-21,"CHLA_N",1.2,"welinnut  "
"2740",2010-05-21,"NH4F",0.022,"welinnut  "
"2741",2010-05-21,"NO23F",0.015,"welinnut  "
"2742",2010-05-21,"PO4F",0.00733333333333333,"welinnut  "
"2743",2010-06-15,"CHLA_N",0.6,"welinnut  "
"2744",2010-06-15,"NH4F",0.018,"welinnut  "
"2745",2010-06-15,"NO23F",0.00933333333333333,"welinnut  "
"2746",2010-06-15,"PO4F",0.005,"welinnut  "
"2747",2010-06-16,"CHLA_N",0.55,"welinnut  "
"2748",2010-06-16,"NH4F",0.029,"welinnut  "
"2749",2010-06-16,"NO23F",0.0085,"welinnut  "
"2750",2010-06-16,"PO4F",0.005,"welinnut  "
"2751",2010-07-14,"CHLA_N",1.03333333333333,"welinnut  "
"2752",2010-07-14,"NH4F",0.0385,"welinnut  "
"2753",2010-07-14,"NO23F",0.013,"welinnut  "
"2754",2010-07-14,"PO4F",0.004,"welinnut  "
"2755",2010-07-15,"CHLA_N",0.7,"welinnut  "
"2756",2010-07-15,"NH4F",0.0525,"welinnut  "
"2757",2010-07-15,"NO23F",0.014,"welinnut  "
"2758",2010-07-15,"PO4F",0.009,"welinnut  "
"2759",2010-08-17,"CHLA_N",0.8,"welinnut  "
"2760",2010-08-17,"NH4F",0.0273333333333333,"welinnut  "
"2761",2010-08-17,"NO23F",0.014,"welinnut  "
"2762",2010-08-17,"PO4F",0.0135,"welinnut  "
"2763",2010-08-18,"CHLA_N",0.633333333333333,"welinnut  "
"2764",2010-08-18,"NH4F",0.035,"welinnut  "
"2765",2010-08-18,"NO23F",0.015,"welinnut  "
"2766",2010-08-18,"PO4F",0.0153333333333333,"welinnut  "
"2767",2010-09-15,"CHLA_N",0.55,"welinnut  "
"2768",2010-09-15,"NH4F",0.0225,"welinnut  "
"2769",2010-09-15,"NO23F",0.021,"welinnut  "
"2770",2010-09-15,"PO4F",0.012,"welinnut  "
"2771",2010-09-16,"CHLA_N",0.45,"welinnut  "
"2772",2010-09-16,"NH4F",0.0263333333333333,"welinnut  "
"2773",2010-09-16,"NO23F",0.0485,"welinnut  "
"2774",2010-09-16,"PO4F",0.018,"welinnut  "
"2775",2010-10-13,"CHLA_N",0.366666666666667,"welinnut  "
"2776",2010-10-13,"NH4F",0.019,"welinnut  "
"2777",2010-10-13,"NO23F",0.0245,"welinnut  "
"2778",2010-10-13,"PO4F",0.0103333333333333,"welinnut  "
"2779",2010-10-14,"CHLA_N",0.25,"welinnut  "
"2780",2010-10-14,"NH4F",0.0255,"welinnut  "
"2781",2010-10-14,"NO23F",0.0256666666666667,"welinnut  "
"2782",2010-10-14,"PO4F",0.017,"welinnut  "
"2783",2010-11-17,"CHLA_N",2,"welinnut  "
"2784",2010-11-17,"NH4F",0.013,"welinnut  "
"2785",2010-11-17,"NO23F",0.087,"welinnut  "
"2786",2010-11-17,"PO4F",0.017,"welinnut  "
"2787",2010-11-18,"CHLA_N",0.233333333333333,"welinnut  "
"2788",2010-11-18,"NH4F",0.0203333333333333,"welinnut  "
"2789",2010-11-18,"NO23F",0.091,"welinnut  "
"2790",2010-11-18,"PO4F",0.0206666666666667,"welinnut  "
"2791",2010-12-15,"CHLA_N",0.6,"welinnut  "
"2792",2010-12-15,"NH4F",0.0295,"welinnut  "
"2793",2010-12-15,"NO23F",0.115,"welinnut  "
"2794",2010-12-15,"PO4F",0.0185,"welinnut  "
"2795",2010-12-16,"CHLA_N",0.95,"welinnut  "
"2796",2010-12-16,"NH4F",0.038,"welinnut  "
"2797",2010-12-16,"NO23F",0.122,"welinnut  "
"2798",2010-12-16,"PO4F",0.0185,"welinnut  "
"2799",2011-01-13,"CHLA_N",0.8,"welinnut  "
"2800",2011-01-13,"NH4F",0.0255,"welinnut  "
"2801",2011-01-13,"NO23F",0.1365,"welinnut  "
"2802",2011-01-13,"PO4F",0.0233333333333333,"welinnut  "
"2803",2011-01-14,"CHLA_N",0.6,"welinnut  "
"2804",2011-01-14,"NH4F",0.0225,"welinnut  "
"2805",2011-01-14,"NO23F",0.141,"welinnut  "
"2806",2011-01-14,"PO4F",0.0265,"welinnut  "
"2807",2011-02-16,"CHLA_N",0.3,"welinnut  "
"2808",2011-02-16,"NH4F",0.0295,"welinnut  "
"2809",2011-02-16,"NO23F",0.104,"welinnut  "
"2810",2011-02-16,"PO4F",0.0155,"welinnut  "
"2811",2011-02-17,"CHLA_N",0.9,"welinnut  "
"2812",2011-02-17,"NH4F",0.0216666666666667,"welinnut  "
"2813",2011-02-17,"NO23F",0.0885,"welinnut  "
"2814",2011-02-17,"PO4F",0.0176666666666667,"welinnut  "
"2815",2011-03-16,"CHLA_N",0.3,"welinnut  "
"2816",2011-03-16,"NH4F",0.027,"welinnut  "
"2817",2011-03-16,"NO23F",0.047,"welinnut  "
"2818",2011-03-16,"PO4F",0.0095,"welinnut  "
"2819",2011-03-17,"CHLA_N",0.65,"welinnut  "
"2820",2011-03-17,"NH4F",0.0403333333333333,"welinnut  "
"2821",2011-03-17,"NO23F",0.047,"welinnut  "
"2822",2011-03-17,"PO4F",0.0135,"welinnut  "
"2823",2011-04-19,"CHLA_N",1.26666666666667,"welinnut  "
"2824",2011-04-19,"NH4F",0.0125,"welinnut  "
"2825",2011-04-19,"NO23F",0.005,"welinnut  "
"2826",2011-04-19,"PO4F",0.00366666666666667,"welinnut  "
"2827",2011-04-20,"CHLA_N",0.9,"welinnut  "
"2828",2011-04-20,"NH4F",0.016,"welinnut  "
"2829",2011-04-20,"NO23F",0.0095,"welinnut  "
"2830",2011-04-20,"PO4F",0.004,"welinnut  "
"2831",2011-04-21,"NO23F",0.013,"welinnut  "
"2832",2011-05-24,"CHLA_N",1.25,"welinnut  "
"2833",2011-05-24,"NH4F",0.0446666666666667,"welinnut  "
"2834",2011-05-24,"NO23F",0.051,"welinnut  "
"2835",2011-05-24,"PO4F",0.0135,"welinnut  "
"2836",2011-05-25,"CHLA_N",0.866666666666667,"welinnut  "
"2837",2011-05-25,"NH4F",0.057,"welinnut  "
"2838",2011-05-25,"NO23F",0.0695,"welinnut  "
"2839",2011-05-25,"PO4F",0.017,"welinnut  "
"2840",2011-06-15,"CHLA_N",0.9,"welinnut  "
"2841",2011-06-15,"NH4F",0.0295,"welinnut  "
"2842",2011-06-15,"NO23F",0.005,"welinnut  "
"2843",2011-06-16,"CHLA_N",1.2,"welinnut  "
"2844",2011-06-16,"NH4F",0.0173333333333333,"welinnut  "
"2845",2011-06-16,"NO23F",0.008,"welinnut  "
"2846",2011-06-16,"PO4F",0.004,"welinnut  "
"2847",2011-07-19,"CHLA_N",1.35,"welinnut  "
"2848",2011-07-19,"NH4F",0.064,"welinnut  "
"2849",2011-07-19,"NO23F",0.027,"welinnut  "
"2850",2011-07-19,"PO4F",0.005,"welinnut  "
"2851",2011-07-20,"CHLA_N",1.63333333333333,"welinnut  "
"2852",2011-07-20,"NH4F",0.036,"welinnut  "
"2853",2011-07-20,"NO23F",0.0235,"welinnut  "
"2854",2011-07-20,"PO4F",0.0103333333333333,"welinnut  "
"2855",2011-08-23,"CHLA_N",0.6,"welinnut  "
"2856",2011-08-23,"NH4F",0.0555,"welinnut  "
"2857",2011-08-23,"NO23F",0.0563333333333333,"welinnut  "
"2858",2011-08-23,"PO4F",0.0185,"welinnut  "
"2859",2011-08-24,"CHLA_N",1,"welinnut  "
"2860",2011-08-24,"NH4F",0.0613333333333333,"welinnut  "
"2861",2011-08-24,"NO23F",0.0345,"welinnut  "
"2862",2011-08-24,"PO4F",0.011,"welinnut  "
"2863",2011-09-13,"CHLA_N",2.46666666666667,"welinnut  "
"2864",2011-09-13,"NH4F",0.029,"welinnut  "
"2865",2011-09-13,"NO23F",0.0265,"welinnut  "
"2866",2011-09-13,"PO4F",0.0103333333333333,"welinnut  "
"2867",2011-09-14,"CHLA_N",1.95,"welinnut  "
"2868",2011-09-14,"NH4F",0.0205,"welinnut  "
"2869",2011-09-14,"NO23F",0.0235,"welinnut  "
"2870",2011-09-14,"PO4F",0.0145,"welinnut  "
"2871",2011-10-24,"CHLA_N",0.95,"welinnut  "
"2872",2011-10-24,"NH4F",0.033,"welinnut  "
"2873",2011-10-24,"NO23F",0.0695,"welinnut  "
"2874",2011-10-24,"PO4F",0.014,"welinnut  "
"2875",2011-10-25,"CHLA_N",1,"welinnut  "
"2876",2011-10-25,"NH4F",0.025,"welinnut  "
"2877",2011-10-25,"NO23F",0.0605,"welinnut  "
"2878",2011-10-25,"PO4F",0.0163333333333333,"welinnut  "
"2879",2011-11-16,"CHLA_N",1.2,"welinnut  "
"2880",2011-11-16,"NH4F",0.026,"welinnut  "
"2881",2011-11-16,"NO23F",0.128333333333333,"welinnut  "
"2882",2011-11-16,"PO4F",0.0235,"welinnut  "
"2883",2011-11-17,"CHLA_N",1.2,"welinnut  "
"2884",2011-11-17,"NH4F",0.0276666666666667,"welinnut  "
"2885",2011-11-17,"NO23F",0.12,"welinnut  "
"2886",2011-11-17,"PO4F",0.022,"welinnut  "
"2887",2011-12-14,"CHLA_N",1.33333333333333,"welinnut  "
"2888",2011-12-14,"NH4F",0.0225,"welinnut  "
"2889",2011-12-14,"NO23F",0.132,"welinnut  "
"2890",2011-12-14,"PO4F",0.0193333333333333,"welinnut  "
"2891",2011-12-15,"CHLA_N",0.7,"welinnut  "
"2892",2011-12-15,"NH4F",0.02,"welinnut  "
"2893",2011-12-15,"NO23F",0.130333333333333,"welinnut  "
"2894",2011-12-15,"PO4F",0.0215,"welinnut  "
"2895",2012-01-18,"CHLA_N",0.5,"welinnut  "
"2896",2012-01-18,"NH4F",0.0375,"welinnut  "
"2897",2012-01-18,"NO23F",0.1245,"welinnut  "
"2898",2012-01-18,"PO4F",0.019,"welinnut  "
"2899",2012-01-19,"CHLA_N",0.4,"welinnut  "
"2900",2012-01-19,"NH4F",0.032,"welinnut  "
"2901",2012-01-19,"NO23F",0.136,"welinnut  "
"2902",2012-01-19,"PO4F",0.019,"welinnut  "
"2903",2012-02-15,"CHLA_N",1.55,"welinnut  "
"2904",2012-02-15,"NH4F",0.019,"welinnut  "
"2905",2012-02-15,"NO23F",0.0775,"welinnut  "
"2906",2012-02-15,"PO4F",0.011,"welinnut  "
"2907",2012-02-16,"CHLA_N",2.5,"welinnut  "
"2908",2012-02-16,"NH4F",0.0266666666666667,"welinnut  "
"2909",2012-02-16,"NO23F",0.07,"welinnut  "
"2910",2012-02-16,"PO4F",0.00666666666666667,"welinnut  "
"2911",2012-03-22,"CHLA_N",0.7,"welinnut  "
"2912",2012-03-22,"NH4F",0.0345,"welinnut  "
"2913",2012-03-22,"NO23F",0.111333333333333,"welinnut  "
"2914",2012-03-22,"PO4F",0.007,"welinnut  "
"2915",2012-03-23,"CHLA_N",0.8,"welinnut  "
"2916",2012-03-23,"NH4F",0.0296666666666667,"welinnut  "
"2917",2012-03-23,"NO23F",0.0845,"welinnut  "
"2918",2012-03-23,"PO4F",0.0065,"welinnut  "
"2919",2012-04-19,"CHLA_N",1.4,"welinnut  "
"2920",2012-04-19,"NH4F",0.034,"welinnut  "
"2921",2012-04-19,"NO23F",0.005,"welinnut  "
"2922",2012-04-19,"PO4F",0.003,"welinnut  "
"2923",2012-04-20,"CHLA_N",0.75,"welinnut  "
"2924",2012-04-20,"NH4F",0.039,"welinnut  "
"2925",2012-04-20,"NO23F",0.006,"welinnut  "
"2926",2012-05-22,"CHLA_N",1.15,"welinnut  "
"2927",2012-05-22,"NH4F",0.0353333333333333,"welinnut  "
"2928",2012-05-22,"NO23F",0.0095,"welinnut  "
"2929",2012-05-23,"CHLA_N",1.2,"welinnut  "
"2930",2012-05-23,"NH4F",0.062,"welinnut  "
"2931",2012-05-23,"NO23F",0.0135,"welinnut  "
"2932",2012-06-19,"CHLA_N",0.8,"welinnut  "
"2933",2012-06-19,"NH4F",0.015,"welinnut  "
"2934",2012-06-19,"NO23F",0.034,"welinnut  "
"2935",2012-06-20,"CHLA_N",1.05,"welinnut  "
"2936",2012-06-20,"NH4F",0.0193333333333333,"welinnut  "
"2937",2012-06-20,"NO23F",0.022,"welinnut  "
"2938",2012-07-19,"CHLA_N",1.1,"welinnut  "
"2939",2012-07-19,"NH4F",0.027,"welinnut  "
"2940",2012-07-19,"NO23F",0.0213333333333333,"welinnut  "
"2941",2012-07-19,"PO4F",0.00633333333333333,"welinnut  "
"2942",2012-07-20,"CHLA_N",1.4,"welinnut  "
"2943",2012-07-20,"NH4F",0.0265,"welinnut  "
"2944",2012-07-20,"NO23F",0.02,"welinnut  "
"2945",2012-07-20,"PO4F",0.008,"welinnut  "
"2946",2012-08-14,"CHLA_N",1.1,"welinnut  "
"2947",2012-08-14,"NH4F",0.048,"welinnut  "
"2948",2012-08-14,"NO23F",0.0235,"welinnut  "
"2949",2012-08-15,"CHLA_N",1.06666666666667,"welinnut  "
"2950",2012-08-15,"NH4F",0.0325,"welinnut  "
"2951",2012-08-15,"NO23F",0.0195,"welinnut  "
"2952",2012-09-12,"CHLA_N",0.55,"welinnut  "
"2953",2012-09-12,"NH4F",0.0185,"welinnut  "
"2954",2012-09-12,"NO23F",0.008,"welinnut  "
"2955",2012-09-12,"PO4F",0.004,"welinnut  "
"2956",2012-09-13,"CHLA_N",0.6,"welinnut  "
"2957",2012-09-13,"NH4F",0.0316666666666667,"welinnut  "
"2958",2012-09-13,"PO4F",0.005,"welinnut  "
"2959",2012-10-18,"CHLA_N",0.7,"welinnut  "
"2960",2012-10-18,"NH4F",0.027,"welinnut  "
"2961",2012-10-18,"NO23F",0.1315,"welinnut  "
"2962",2012-10-18,"PO4F",0.016,"welinnut  "
"2963",2012-10-19,"CHLA_N",0.9,"welinnut  "
"2964",2012-10-19,"NH4F",0.0315,"welinnut  "
"2965",2012-10-19,"NO23F",0.152333333333333,"welinnut  "
"2966",2012-10-19,"PO4F",0.0155,"welinnut  "
"2967",2012-11-14,"CHLA_N",0.8,"welinnut  "
"2968",2012-11-14,"NH4F",0.029,"welinnut  "
"2969",2012-11-14,"NO23F",0.0895,"welinnut  "
"2970",2012-11-14,"PO4F",0.011,"welinnut  "
"2971",2012-11-15,"CHLA_N",0.633333333333333,"welinnut  "
"2972",2012-11-15,"NH4F",0.0226666666666667,"welinnut  "
"2973",2012-11-15,"NO23F",0.0995,"welinnut  "
"2974",2012-11-15,"PO4F",0.0126666666666667,"welinnut  "
"2975",2012-12-12,"CHLA_N",1.15,"welinnut  "
"2976",2012-12-12,"NH4F",0.015,"welinnut  "
"2977",2012-12-12,"NO23F",0.1105,"welinnut  "
"2978",2012-12-12,"PO4F",0.012,"welinnut  "
"2979",2012-12-13,"CHLA_N",0.9,"welinnut  "
"2980",2012-12-13,"NH4F",0.0183333333333333,"welinnut  "
"2981",2012-12-13,"NO23F",0.0966666666666667,"welinnut  "
"2982",2012-12-13,"PO4F",0.0105,"welinnut  "
"2983",2013-01-16,"CHLA_N",1.23333333333333,"welinnut  "
"2984",2013-01-16,"NH4F",0.02,"welinnut  "
"2985",2013-01-16,"NO23F",0.1055,"welinnut  "
"2986",2013-01-16,"PO4F",0.00866666666666667,"welinnut  "
"2987",2013-01-17,"CHLA_N",1.095,"welinnut  "
"2988",2013-01-17,"NH4F",0.023,"welinnut  "
"2989",2013-01-17,"NO23F",0.118,"welinnut  "
"2990",2013-01-17,"PO4F",0.0055,"welinnut  "
"2991",2013-02-20,"CHLA_N",0.475,"welinnut  "
"2992",2013-02-20,"NH4F",0.024,"welinnut  "
"2993",2013-02-20,"NO23F",0.103,"welinnut  "
"2994",2013-02-20,"PO4F",0.012,"welinnut  "
"2995",2013-02-21,"CHLA_N",0.443333333333333,"welinnut  "
"2996",2013-02-21,"NH4F",0.0183333333333333,"welinnut  "
"2997",2013-02-21,"NO23F",0.104,"welinnut  "
"2998",2013-02-21,"PO4F",0.0116666666666667,"welinnut  "
"2999",2013-03-20,"CHLA_N",0.905,"welinnut  "
"3000",2013-03-20,"NH4F",0.0165,"welinnut  "
"3001",2013-03-20,"NO23F",0.101,"welinnut  "
"3002",2013-03-20,"PO4F",0.011,"welinnut  "
"3003",2013-03-21,"CHLA_N",0.64,"welinnut  "
"3004",2013-03-21,"NH4F",0.0295,"welinnut  "
"3005",2013-03-21,"NO23F",0.112,"welinnut  "
"3006",2013-03-21,"PO4F",0.012,"welinnut  "
"3007",2013-03-22,"NH4F",0.026,"welinnut  "
"3008",2013-04-18,"CHLA_N",0.863333333333333,"welinnut  "
"3009",2013-04-18,"NH4F",0.007,"welinnut  "
"3010",2013-04-18,"NO23F",0.042,"welinnut  "
"3011",2013-04-18,"PO4F",0.008,"welinnut  "
"3012",2013-04-19,"CHLA_N",0.5,"welinnut  "
"3013",2013-04-19,"NH4F",0.013,"welinnut  "
"3014",2013-04-19,"NO23F",0.0406666666666667,"welinnut  "
"3015",2013-04-19,"PO4F",0.0105,"welinnut  "
"3016",2013-05-16,"CHLA_N",1.035,"welinnut  "
"3017",2013-05-16,"NH4F",0.036,"welinnut  "
"3018",2013-05-16,"NO23F",0.01,"welinnut  "
"3019",2013-05-16,"PO4F",0.006,"welinnut  "
"3020",2013-05-17,"CHLA_N",1.03,"welinnut  "
"3021",2013-05-17,"NH4F",0.042,"welinnut  "
"3022",2013-05-17,"NO23F",0.0345,"welinnut  "
"3023",2013-05-17,"PO4F",0.0116666666666667,"welinnut  "
"3024",2013-06-18,"CHLA_N",0.945,"welinnut  "
"3025",2013-06-18,"NH4F",0.022,"welinnut  "
"3026",2013-06-18,"NO23F",0.007,"welinnut  "
"3027",2013-06-18,"PO4F",0.009,"welinnut  "
"3028",2013-06-19,"CHLA_N",0.945,"welinnut  "
"3029",2013-06-19,"NH4F",0.037,"welinnut  "
"3030",2013-06-19,"PO4F",0.006,"welinnut  "
"3031",2013-07-18,"CHLA_N",1.07,"welinnut  "
